Member id,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1085630,1,1,4275,15,548.00,15.00,285.00,12.82,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1090040,2,11,9525,24,1238.50,2.18,396.88,13.00,1.00000,0.00000,0.00000,0.31496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68504,0.77953,0.22047,0.00000,0.00000,0.37795,0.00000,0.62205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1094030,3,14,6225,24,789.00,1.71,259.38,12.67,0.96386,0.00000,0.03614,0.45783,0.00000,0.00000,0.00000,0.00000,0.00000,0.04819,0.00000,0.49398,0.31325,0.24096,0.00000,0.44578,0.77108,0.00000,0.04819,0.18072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1094070,1,1,1800,1,183.00,1.00,1800.00,10.17,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1095130,5,49,7575,69,1045.00,1.41,109.78,13.80,0.69637,0.26073,0.04290,0.14521,0.00000,0.04950,0.07921,0.00000,0.00990,0.00000,0.00000,0.71617,0.44884,0.48845,0.00000,0.06271,0.42244,0.07921,0.02970,0.36304,0.05281,0.00000,0.00990,0.00990,0.00000,0.00000,0.03300
1095140,3,6,2500,6,214.50,1.00,416.67,8.58,1.00000,0.00000,0.00000,0.12000,0.36000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52000,0.00000,0.64000,0.36000,0.00000,0.12000,0.52000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36000,0.00000
1095150,6,31,21300,53,2452.00,1.71,401.89,11.51,0.76526,0.09742,0.13732,0.23826,0.11268,0.04577,0.00000,0.00000,0.00000,0.01408,0.01761,0.57160,0.12324,0.64671,0.11268,0.11737,0.44014,0.05282,0.28521,0.06338,0.02817,0.00000,0.00000,0.01761,0.00000,0.11268,0.00000
1095220,3,13,14450,30,1582.50,2.31,481.67,10.95,0.97924,0.00000,0.02076,0.05536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05190,0.89273,0.07785,0.92215,0.00000,0.00000,0.93253,0.05190,0.01557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1095330,2,6,9700,25,1067.50,4.17,388.00,11.01,1.00000,0.00000,0.00000,0.75258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24742,0.03866,0.96134,0.00000,0.00000,0.94588,0.02320,0.03093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1097180,4,16,13900,43,1602.00,2.69,323.26,11.53,1.00000,0.00000,0.00000,0.63309,0.00000,0.00000,0.04317,0.00000,0.03237,0.00000,0.00000,0.29137,0.19424,0.80576,0.00000,0.00000,0.71942,0.11871,0.00000,0.00000,0.12950,0.00000,0.03237,0.00000,0.00000,0.00000,0.00000
1097370,3,12,17175,28,1370.50,2.33,613.39,7.98,0.69578,0.26929,0.03493,0.00000,0.45415,0.00000,0.00000,0.00000,0.16157,0.00000,0.00000,0.38428,0.00582,0.16157,0.51237,0.32023,0.32023,0.00000,0.00582,0.00000,0.00000,0.00000,0.16157,0.00000,0.00000,0.51237,0.00000
1097410,5,14,23775,18,2636.00,1.29,1320.83,11.09,1.00000,0.00000,0.00000,0.53417,0.00000,0.03785,0.05047,0.00000,0.00631,0.00000,0.00000,0.37119,0.09989,0.83701,0.00000,0.06309,0.82440,0.03155,0.00000,0.12934,0.00000,0.00841,0.00631,0.00000,0.00000,0.00000,0.00000
1097450,5,25,10050,36,1025.00,1.44,279.17,10.20,0.91045,0.08955,0.00000,0.12935,0.23881,0.12687,0.00000,0.00000,0.14925,0.00000,0.00000,0.35572,0.08209,0.43532,0.27363,0.20896,0.39801,0.00000,0.02239,0.15672,0.00000,0.00000,0.14925,0.00000,0.00000,0.27363,0.00000
1097530,2,4,8650,18,1548.00,4.50,480.56,17.90,0.89595,0.00000,0.10405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97110,0.02890,0.98844,0.01156,0.00000,0.00000,0.02023,0.97110,0.00867,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1097540,4,10,6625,18,689.50,1.80,368.06,10.41,1.00000,0.00000,0.00000,0.06038,0.00000,0.00000,0.09057,0.00000,0.02264,0.00000,0.00000,0.82642,0.05660,0.94340,0.00000,0.00000,0.92075,0.00000,0.05660,0.00000,0.00000,0.00000,0.02264,0.00000,0.00000,0.00000,0.00000
1100100,7,22,8225,40,1014.50,1.82,205.63,12.33,0.86018,0.13982,0.00000,0.18237,0.03647,0.00000,0.09726,0.00912,0.28267,0.00000,0.03647,0.35562,0.39210,0.57143,0.03647,0.00000,0.27964,0.03647,0.13678,0.00000,0.21884,0.00000,0.28267,0.00000,0.00912,0.03647,0.00000
1100120,5,16,16850,27,1872.00,1.69,624.07,11.11,0.95994,0.04006,0.00000,0.60237,0.00000,0.00000,0.00000,0.00000,0.02671,0.00593,0.01780,0.34718,0.05341,0.94659,0.00000,0.00000,0.93175,0.03561,0.00593,0.00000,0.00000,0.00000,0.02671,0.00000,0.00000,0.00000,0.00000
1100290,6,40,19325,47,2188.25,1.18,411.17,11.32,0.90168,0.08150,0.01682,0.06210,0.00000,0.03493,0.00000,0.00000,0.00776,0.00517,0.01164,0.87840,0.33894,0.64554,0.01552,0.00000,0.32600,0.06986,0.00517,0.09832,0.01552,0.02329,0.00776,0.00000,0.00000,0.00000,0.45408
1100420,2,6,11800,26,1339.50,4.33,453.85,11.35,1.00000,0.00000,0.00000,0.83898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16102,0.11864,0.88136,0.00000,0.00000,0.97034,0.00000,0.01271,0.00000,0.01695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1100460,4,15,15510,32,1481.50,2.13,484.69,9.55,0.98549,0.01451,0.00000,0.27079,0.00000,0.00000,0.00000,0.00000,0.00000,0.23856,0.01451,0.47614,0.04094,0.69471,0.26435,0.00000,0.41651,0.30787,0.26273,0.00000,0.01289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1100470,3,8,11800,25,1192.50,3.13,472.00,10.11,0.87288,0.03390,0.09322,0.63559,0.10169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26271,0.00847,0.85593,0.10169,0.03390,0.88983,0.00000,0.00000,0.00000,0.00847,0.00000,0.00000,0.00000,0.00000,0.10169,0.00000
1100490,5,18,12925,28,1112.50,1.56,461.61,8.61,1.00000,0.00000,0.00000,0.17021,0.35977,0.01161,0.00000,0.00000,0.00000,0.02321,0.00000,0.43520,0.01741,0.62282,0.35977,0.00000,0.39072,0.19729,0.04062,0.01161,0.00000,0.00000,0.00000,0.00000,0.00000,0.35977,0.00000
1100510,6,25,9025,32,1930.00,1.28,282.03,21.39,1.00000,0.00000,0.00000,0.05817,0.04986,0.00000,0.00000,0.09972,0.03324,0.00000,0.04986,0.70914,0.65374,0.27424,0.07202,0.00000,0.40720,0.08310,0.00000,0.04986,0.00000,0.25485,0.03324,0.00000,0.09972,0.07202,0.00000
1100620,4,17,38925,32,4863.00,1.88,1216.41,12.49,0.98073,0.00000,0.01927,0.11561,0.00000,0.00000,0.02569,0.00000,0.30443,0.00000,0.00000,0.55427,0.13937,0.79640,0.00000,0.06423,0.48491,0.16570,0.01927,0.02569,0.00000,0.00000,0.30443,0.00000,0.00000,0.00000,0.00000
1100790,3,16,22500,25,2455.25,1.56,900.00,10.91,1.00000,0.00000,0.00000,0.08667,0.00000,0.00000,0.00000,0.00000,0.00000,0.10667,0.00000,0.80667,0.10667,0.89333,0.00000,0.00000,0.76667,0.04000,0.19333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1100860,3,8,6925,17,744.00,2.13,407.35,10.74,1.00000,0.00000,0.00000,0.49097,0.00000,0.03249,0.00000,0.00000,0.00000,0.00000,0.00000,0.47653,0.47653,0.52347,0.00000,0.00000,0.90253,0.00000,0.00000,0.09747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1100910,3,21,8800,41,1041.50,1.95,214.63,11.84,0.83807,0.16193,0.00000,0.00000,0.00000,0.14489,0.22727,0.00000,0.00000,0.00000,0.00000,0.62784,0.06818,0.93182,0.00000,0.00000,0.45739,0.34375,0.00000,0.19886,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1101030,2,15,13675,30,1394.00,2.00,455.83,10.19,0.96344,0.02194,0.01463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33638,0.00000,0.66362,0.23583,0.76417,0.00000,0.00000,0.02194,0.03839,0.76417,0.00000,0.17550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1101070,2,8,12200,25,1421.00,3.13,488.00,11.65,0.75000,0.21311,0.03689,0.00000,0.00000,0.40574,0.00000,0.00000,0.00000,0.00000,0.00000,0.59426,0.28279,0.40574,0.00000,0.31148,0.38525,0.00000,0.00000,0.59016,0.02459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1101080,3,34,16600,54,2204.00,1.59,307.41,13.28,0.93675,0.06325,0.00000,0.28916,0.00000,0.18524,0.00000,0.00000,0.00000,0.00000,0.00000,0.52560,0.40964,0.55422,0.00000,0.03614,0.42922,0.01355,0.03614,0.32229,0.18072,0.00602,0.00000,0.00000,0.00000,0.00000,0.01205
1104070,7,29,12675,50,1657.50,1.72,253.50,13.08,0.98225,0.01775,0.00000,0.02367,0.02367,0.01775,0.00000,0.03550,0.02959,0.33925,0.00000,0.53057,0.37278,0.59763,0.02367,0.00592,0.12821,0.10651,0.59961,0.01775,0.02170,0.00789,0.02959,0.00000,0.06509,0.02367,0.00000
1104230,3,8,6900,16,712.00,2.00,431.25,10.32,1.00000,0.00000,0.00000,0.82609,0.00000,0.00000,0.00000,0.00000,0.04348,0.00000,0.00000,0.13043,0.02899,0.86957,0.00000,0.10145,0.92754,0.00000,0.00000,0.00000,0.02899,0.00000,0.04348,0.00000,0.00000,0.00000,0.00000
1104380,1,2,900,2,104.00,1.00,450.00,11.56,0.66667,0.00000,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.66667,0.00000,0.33333,0.33333,0.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1104490,3,8,48500,28,5425.00,3.50,1732.14,11.19,0.95361,0.04639,0.00000,0.78969,0.03402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17629,0.08763,0.85773,0.03402,0.02062,0.94794,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01804,0.03402,0.00000
1104510,2,10,18200,38,1409.50,3.80,478.95,7.74,0.91758,0.04396,0.03846,0.00000,0.04945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95055,0.09890,0.03297,0.04945,0.81868,0.81868,0.03297,0.00000,0.00000,0.09890,0.00000,0.00000,0.00000,0.00000,0.04945,0.00000
1104630,6,18,11100,34,865.50,1.89,326.47,7.80,0.81532,0.09009,0.09459,0.04505,0.05405,0.00000,0.00000,0.00000,0.00676,0.01802,0.02027,0.85586,0.13514,0.08333,0.05405,0.72748,0.88739,0.02027,0.01802,0.00000,0.00000,0.00000,0.00676,0.00000,0.00000,0.05405,0.01351
1104740,5,17,24435,29,2583.00,1.71,842.59,10.57,1.00000,0.00000,0.00000,0.69982,0.01842,0.00000,0.00000,0.00000,0.00000,0.07366,0.02149,0.18662,0.06077,0.92081,0.01842,0.00000,0.87416,0.02149,0.07366,0.00000,0.01228,0.00000,0.00000,0.00000,0.00000,0.01842,0.00000
1105040,4,18,19275,31,1889.00,1.72,621.77,9.80,0.98833,0.01167,0.00000,0.04669,0.01556,0.00000,0.06226,0.00000,0.00000,0.00000,0.00000,0.87549,0.29702,0.68742,0.01556,0.00000,0.12062,0.01556,0.30739,0.00000,0.06744,0.00000,0.00000,0.00000,0.00000,0.01556,0.47341
1105100,5,20,9325,27,945.50,1.35,345.37,10.14,0.97855,0.02145,0.00000,0.12869,0.00000,0.02413,0.11796,0.00000,0.00000,0.08579,0.00000,0.64343,0.20375,0.50134,0.00000,0.29491,0.75067,0.08043,0.08579,0.04021,0.04290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1105130,4,23,8125,38,720.00,1.65,213.82,8.86,0.93538,0.01846,0.04615,0.03692,0.35077,0.00000,0.00000,0.00000,0.00000,0.01231,0.00000,0.60000,0.13231,0.44308,0.39692,0.02769,0.15692,0.36615,0.03077,0.03692,0.01231,0.00000,0.00000,0.00000,0.00000,0.39692,0.00000
1105150,5,16,10800,30,1215.00,1.88,360.00,11.25,1.00000,0.00000,0.00000,0.60417,0.04167,0.00000,0.22222,0.00000,0.00000,0.00000,0.04861,0.08333,0.14352,0.81481,0.04167,0.00000,0.86343,0.06250,0.01389,0.00000,0.01852,0.00000,0.00000,0.00000,0.00000,0.04167,0.00000
1105250,6,29,13750,56,1472.75,1.93,245.54,10.71,0.96182,0.03818,0.00000,0.27091,0.20727,0.00000,0.00000,0.00545,0.00000,0.05818,0.01636,0.44182,0.18727,0.60545,0.20727,0.00000,0.33091,0.32182,0.07273,0.01091,0.04364,0.00000,0.00000,0.00727,0.00545,0.20727,0.00000
1105370,3,20,12275,40,1904.50,2.00,306.88,15.52,0.94501,0.00000,0.05499,0.06721,0.00000,0.00000,0.00000,0.00000,0.00611,0.00000,0.00000,0.92668,0.62933,0.37067,0.00000,0.00000,0.06721,0.82485,0.01222,0.00000,0.04073,0.03666,0.00611,0.00000,0.00000,0.00000,0.01222
1105400,4,23,11425,33,1318.50,1.43,346.21,11.54,0.82276,0.17724,0.00000,0.00000,0.07877,0.00000,0.00000,0.00000,0.01969,0.02626,0.00000,0.87527,0.31947,0.60175,0.07877,0.00000,0.19694,0.06565,0.33479,0.06346,0.00000,0.00000,0.01969,0.00000,0.01969,0.07877,0.22101
1105580,4,12,6500,25,957.00,2.08,260.00,14.72,0.93077,0.06923,0.00000,0.00000,0.00000,0.19615,0.00000,0.00000,0.04615,0.00000,0.01154,0.74615,0.52692,0.47308,0.00000,0.00000,0.04615,0.24231,0.15769,0.50769,0.00000,0.00000,0.04615,0.00000,0.00000,0.00000,0.00000
1105630,3,17,10000,40,1077.50,2.35,250.00,10.78,0.98000,0.00000,0.02000,0.56000,0.07500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36500,0.22500,0.70000,0.07500,0.00000,0.70000,0.00000,0.07500,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.07500,0.00000
1105830,2,18,10925,22,1153.00,1.22,496.59,10.55,0.80778,0.15103,0.04119,0.05492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94508,0.34783,0.15103,0.00000,0.50114,0.61098,0.05492,0.08238,0.23341,0.00000,0.01831,0.00000,0.00000,0.00000,0.00000,0.00000
1105890,2,10,5350,22,539.00,2.20,243.18,10.07,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35514,0.00000,0.00000,0.00000,0.00000,0.64486,0.00000,0.45327,0.00000,0.54673,0.70561,0.00000,0.09813,0.19626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1105900,2,15,14500,38,1538.00,2.53,381.58,10.61,1.00000,0.00000,0.00000,0.41897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58103,0.11034,0.64138,0.00000,0.24828,0.90000,0.00000,0.00000,0.00517,0.08966,0.00000,0.00000,0.00517,0.00000,0.00000,0.00000
1106020,5,16,14900,32,998.00,2.00,465.63,6.70,0.83221,0.00000,0.16779,0.04027,0.78523,0.00000,0.00671,0.00000,0.00000,0.04027,0.00000,0.12752,0.01846,0.18456,0.78523,0.01174,0.08557,0.06040,0.05034,0.00503,0.01342,0.00000,0.00000,0.00000,0.00000,0.78523,0.00000
1106040,6,20,13100,31,1436.00,1.55,422.58,10.96,0.96947,0.00000,0.03053,0.06870,0.00000,0.00000,0.04580,0.00000,0.01718,0.04580,0.04008,0.78244,0.16603,0.83397,0.00000,0.00000,0.69466,0.11641,0.06870,0.00000,0.09160,0.00000,0.02863,0.00000,0.00000,0.00000,0.00000
1106090,5,19,17850,34,1874.00,1.79,525.00,10.50,0.82913,0.12605,0.04482,0.00000,0.08403,0.00000,0.59944,0.00000,0.03782,0.00000,0.01261,0.26611,0.04762,0.84034,0.08403,0.02801,0.78571,0.01261,0.04482,0.00840,0.00560,0.01261,0.03782,0.00840,0.00000,0.08403,0.00000
1106180,3,23,10800,32,1918.50,1.39,337.50,17.76,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18519,0.13889,0.00000,0.00000,0.00000,0.67593,0.63889,0.36111,0.00000,0.00000,0.64583,0.09722,0.01389,0.00000,0.00926,0.02778,0.00000,0.02083,0.18519,0.00000,0.00000
1106290,5,21,4250,23,658.00,1.10,184.78,15.48,1.00000,0.00000,0.00000,0.16471,0.00000,0.15882,0.00000,0.05294,0.00000,0.00000,0.01765,0.60588,0.44118,0.55882,0.00000,0.00000,0.52353,0.21176,0.05294,0.15882,0.00000,0.00000,0.00000,0.00000,0.05294,0.00000,0.00000
1106360,3,4,2175,7,266.00,1.75,310.71,12.23,0.81609,0.00000,0.18391,0.68966,0.00000,0.20690,0.00000,0.00000,0.00000,0.00000,0.00000,0.10345,0.10345,0.89655,0.00000,0.00000,0.68966,0.00000,0.05747,0.20690,0.04598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1106440,2,8,5700,22,462.50,2.75,259.09,8.11,0.82456,0.17544,0.00000,0.15789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84211,0.00000,0.15789,0.00000,0.84211,0.89474,0.00000,0.00000,0.03509,0.07018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1106550,6,28,14400,41,1641.50,1.46,351.22,11.40,1.00000,0.00000,0.00000,0.27083,0.08333,0.01042,0.00000,0.00000,0.01042,0.01389,0.00000,0.61111,0.14236,0.77431,0.08333,0.00000,0.29167,0.47917,0.03472,0.02083,0.04167,0.00000,0.01042,0.03819,0.00000,0.08333,0.00000
1106570,4,17,9400,22,1513.50,1.29,427.27,16.10,0.95213,0.04787,0.00000,0.30319,0.00000,0.04787,0.00000,0.00000,0.00000,0.00000,0.09574,0.55319,0.65426,0.34574,0.00000,0.00000,0.47872,0.27128,0.09574,0.14362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01064
1106630,5,8,11450,20,1138.00,2.50,572.50,9.94,1.00000,0.00000,0.00000,0.00000,0.02620,0.00000,0.05240,0.01310,0.00000,0.75109,0.00000,0.15721,0.01310,0.93450,0.02620,0.02620,0.07860,0.13100,0.75109,0.00000,0.00000,0.00000,0.00000,0.00000,0.01310,0.02620,0.00000
1106730,6,36,9225,49,1220.00,1.36,188.27,13.22,0.81843,0.11382,0.06775,0.01084,0.00000,0.00000,0.01084,0.01626,0.09756,0.03252,0.00000,0.83198,0.31707,0.58266,0.00000,0.10027,0.56098,0.00000,0.04878,0.01626,0.02168,0.05691,0.09756,0.03252,0.01626,0.00000,0.14905
1106800,1,2,1350,2,142.00,1.00,675.00,10.52,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.44444,0.00000,0.00000,0.00000,0.00000,0.00000,0.55556,0.00000,0.00000,0.00000,0.00000
1106810,4,7,3075,7,395.25,1.00,439.29,12.85,0.80488,0.19512,0.00000,0.16260,0.00000,0.07317,0.13008,0.00000,0.00000,0.00000,0.00000,0.63415,0.39024,0.60976,0.00000,0.00000,0.82927,0.00000,0.00000,0.07317,0.00000,0.09756,0.00000,0.00000,0.00000,0.00000,0.00000
1110140,2,12,8525,37,1325.50,3.08,230.41,15.55,0.89443,0.01760,0.08798,0.00000,0.00000,0.00880,0.00000,0.00000,0.00000,0.00000,0.00000,0.99120,0.97654,0.02346,0.00000,0.00000,0.00000,0.00000,0.76540,0.11437,0.00000,0.00000,0.00000,0.12023,0.00000,0.00000,0.00000
1110290,2,16,12625,42,2120.50,2.63,300.60,16.80,0.98218,0.01782,0.00000,0.18218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81782,0.78812,0.21188,0.00000,0.00000,0.37624,0.47525,0.00000,0.11881,0.00000,0.01188,0.00000,0.00000,0.00000,0.00000,0.01782
1110370,4,26,15500,30,1785.50,1.15,516.67,11.52,0.61613,0.36452,0.01935,0.00000,0.00000,0.01935,0.00000,0.00000,0.21290,0.12903,0.00000,0.63871,0.28065,0.62903,0.00000,0.09032,0.47097,0.02581,0.12903,0.01935,0.04516,0.00000,0.30968,0.00000,0.00000,0.00000,0.00000
1110380,6,23,26050,57,2647.00,2.48,457.02,10.16,0.95969,0.01727,0.02303,0.00384,0.00576,0.01727,0.00000,0.01440,0.00000,0.04990,0.00000,0.90883,0.24184,0.75240,0.00576,0.00000,0.01536,0.00000,0.21977,0.02303,0.09213,0.00000,0.00000,0.00000,0.01440,0.00576,0.62956
1110540,4,14,10225,48,1801.00,3.43,213.02,17.61,0.89731,0.00000,0.10269,0.00000,0.00000,0.00000,0.00000,0.18337,0.00000,0.05868,0.00733,0.75061,0.82396,0.17604,0.00000,0.00000,0.01467,0.00733,0.59658,0.00000,0.00000,0.00000,0.00000,0.01467,0.36675,0.00000,0.00000
1110550,7,21,46350,56,4416.00,2.67,827.68,9.53,0.97735,0.00647,0.01618,0.42503,0.27832,0.00647,0.00863,0.00000,0.01294,0.00000,0.01456,0.25405,0.02427,0.68770,0.27832,0.00971,0.55663,0.07282,0.05340,0.02589,0.00000,0.00000,0.01294,0.00000,0.00000,0.27832,0.00000
1110680,4,29,18025,72,2307.25,2.48,250.35,12.80,1.00000,0.00000,0.00000,0.00000,0.00000,0.08738,0.16644,0.00000,0.00000,0.04438,0.00000,0.70180,0.33981,0.66019,0.00000,0.00000,0.53398,0.00000,0.06935,0.27739,0.11096,0.00000,0.00000,0.00832,0.00000,0.00000,0.00000
1110890,3,16,12350,29,1181.50,1.81,425.86,9.57,0.94939,0.05061,0.00000,0.09717,0.00000,0.06073,0.00000,0.00000,0.00000,0.00000,0.00000,0.84211,0.11538,0.67409,0.00000,0.21053,0.65992,0.00000,0.01215,0.07895,0.02429,0.00000,0.00000,0.00000,0.00000,0.00000,0.22470
1110970,5,14,10775,29,1028.00,2.07,371.55,9.54,0.95360,0.00000,0.04640,0.09281,0.01392,0.00000,0.00000,0.00000,0.00696,0.00000,0.02088,0.86543,0.09977,0.09977,0.01392,0.78654,0.84687,0.02088,0.00000,0.11137,0.00000,0.00000,0.00696,0.00000,0.00000,0.01392,0.00000
1111010,8,44,15135,61,1675.50,1.39,248.11,11.07,0.85464,0.13710,0.00826,0.01156,0.01982,0.00000,0.01321,0.00991,0.08424,0.04625,0.00496,0.81004,0.08986,0.87050,0.01982,0.01982,0.28411,0.21143,0.04625,0.00826,0.01982,0.00000,0.32375,0.00000,0.00991,0.01982,0.07664
1111100,3,5,10800,46,1626.00,9.20,234.78,15.06,1.00000,0.00000,0.00000,0.00000,0.04167,0.00000,0.00000,0.00000,0.00000,0.00000,0.50694,0.45139,0.50694,0.45139,0.04167,0.00000,0.00000,0.95833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04167,0.00000
1111180,3,21,30325,41,2357.50,1.95,739.63,7.77,0.80874,0.15169,0.03957,0.00000,0.40066,0.02968,0.00000,0.00000,0.00000,0.00000,0.00000,0.56966,0.09233,0.23248,0.44023,0.23495,0.44023,0.06430,0.00000,0.09481,0.00000,0.00000,0.00000,0.00000,0.00000,0.40066,0.00000
1111280,4,23,9425,43,1855.50,1.87,219.19,19.69,0.68700,0.27056,0.04244,0.18568,0.00000,0.14324,0.00000,0.01592,0.00000,0.00000,0.00000,0.65517,0.63926,0.36074,0.00000,0.00000,0.37666,0.00000,0.09549,0.20159,0.00000,0.28647,0.00000,0.00000,0.01592,0.00000,0.02387
1111310,4,8,31575,28,3385.00,3.50,1127.68,10.72,1.00000,0.00000,0.00000,0.00475,0.00000,0.00000,0.85511,0.00000,0.00000,0.00000,0.00950,0.13064,0.06888,0.93112,0.00000,0.00000,0.93587,0.00950,0.05463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1111410,6,20,28100,70,2467.25,3.50,401.43,8.78,0.95196,0.00000,0.04804,0.00712,0.29359,0.00267,0.00000,0.00000,0.00267,0.00000,0.01868,0.67527,0.06317,0.46619,0.29359,0.17705,0.19484,0.46975,0.02313,0.01335,0.00000,0.00000,0.00267,0.00000,0.00000,0.29359,0.00267
1111500,3,18,6950,26,1041.50,1.44,267.31,14.99,0.85971,0.14029,0.00000,0.57194,0.00000,0.04317,0.00000,0.00000,0.00000,0.00000,0.00000,0.38489,0.47122,0.52878,0.00000,0.00000,0.82014,0.00000,0.00000,0.06475,0.00000,0.11511,0.00000,0.00000,0.00000,0.00000,0.00000
1111710,2,2,1300,2,93.00,1.00,650.00,7.15,1.00000,0.00000,0.00000,0.30769,0.69231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.69231,0.00000,0.30769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69231,0.00000
1111750,5,13,24750,91,2798.50,7.00,271.98,11.31,0.97879,0.00000,0.02121,0.28687,0.03030,0.00000,0.03232,0.00000,0.00000,0.29899,0.00000,0.35152,0.02626,0.94343,0.03030,0.00000,0.34747,0.06364,0.53232,0.00000,0.00000,0.00000,0.00000,0.02626,0.00000,0.03030,0.00000
1115100,4,12,11650,28,1351.00,2.33,416.07,11.60,0.93562,0.00000,0.06438,0.00000,0.50215,0.00000,0.00000,0.00644,0.00000,0.00000,0.26395,0.22747,0.49142,0.00644,0.50215,0.00000,0.00000,0.45923,0.00644,0.00000,0.02575,0.00000,0.00000,0.00000,0.00644,0.50215,0.00000
1115200,3,24,14250,38,1494.50,1.58,375.00,10.49,0.95439,0.04561,0.00000,0.52632,0.00000,0.00000,0.01404,0.00000,0.00000,0.00000,0.00000,0.45965,0.11930,0.61754,0.00000,0.26316,0.79298,0.00000,0.01579,0.17368,0.00702,0.00000,0.00000,0.01053,0.00000,0.00000,0.00000
1115320,2,6,13400,18,1274.50,3.00,744.44,9.51,0.95522,0.00000,0.04478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21642,0.00000,0.78358,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
